original,gt_full,gt_seg,gt_punc,pred_full,pred_seg,pred_punc,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
韓魏以趙氏為請,韓 、 魏 以 趙氏 為 請 。,韓  魏 以 趙氏 為 請 ,韓、魏以趙氏為請。,韓魏 以 趙氏 為 請,韓魏 以 趙氏 為 請,韓魏以趙氏為請,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
十二月辛末趙鞅入于絳盟于公宮,十二月辛末 ， 趙鞅 入 于 絳 ， 盟 于 公宮 。,十二月辛末  趙鞅 入 于 絳  盟 于 公宮 ,十二月辛末，趙鞅入于絳，盟于公宮。,十二月 辛末 ， 趙鞅 入 于 絳 ， 盟 于 公宮,十二月 辛末  趙鞅 入 于 絳  盟 于 公宮,十二月辛末，趙鞅入于絳，盟于公宮,0.823529411764706,0.8,0.823529411764706,1.0,0.6588235294117648
初衛公叔文子朝而請享靈公,初 ， 衛公叔文子 朝 ， 而 請 享 靈公 。,初  衛公叔文子 朝  而 請 享 靈公 ,初，衛公叔文子朝，而請享靈公。,初 ， 衛 公叔文子 朝 而 請 享靈 公,初  衛 公叔文子 朝 而 請 享靈 公,初，衛公叔文子朝而請享靈公,0.5333333333333333,0.5,0.5333333333333333,1.0,0.26666666666666666
退見史鰍而告之,退 ， 見 史鰍 而 告 之 。,退  見 史鰍 而 告 之 ,退，見史鰍而告之。,退 見 史鰍 而 告 之,退 見 史鰍 而 告 之,退見史鰍而告之,1.0,0.0,1.0,1.0,0.0
史鰍曰“子必禍矣子富而君貪其及子乎”,史鰍 曰 ： “ 子 必 禍 矣 ！ 子 富 而 君 貪 ， 其 及 子 乎 ！ ”,史鰍 曰  “ 子 必 禍 矣  子 富 而 君 貪  其 及 子 乎  ”,史鰍曰：“子必禍矣！子富而君貪，其及子乎！”,史鰍 曰 ： “ 子 必 禍 矣 。 子 富 而 君 貪 ， 其 及 子 乎 ！ ”,史鰍 曰  “ 子 必 禍 矣  子 富 而 君 貪  其 及 子 乎  ”,史鰍曰：“子必禍矣。子富而君貪，其及子乎！”,1.0,0.75,1.0,1.0,0.75
文子曰“然吾不先告子是吾罪也君既許我矣其若之何”,文子 曰 ： “ 然 。 吾 不 先 告 子 ， 是 吾 罪 也 。 君 既 許 我 矣 ， 其 若之何 ？ ”,文子 曰  “ 然  吾 不 先 告 子  是 吾 罪 也  君 既 許 我 矣  其 若之何  ”,文子曰：“然。吾不先告子，是吾罪也。君既許我矣，其若之何？”,文子 曰 ： “ 然 ， 吾 不 先 告 子 ， 是 吾 罪 也 。 君 既 許 我 矣 ， 其 若 之 何 ？ ”,文子 曰  “ 然  吾 不 先 告 子  是 吾 罪 也  君 既 許 我 矣  其 若 之 何  ”,文子曰：“然，吾不先告子，是吾罪也。君既許我矣，其若之何？”,0.909090909090909,0.8333333333333334,0.909090909090909,1.0,0.7575757575757575
史鰍曰“無害子臣可以免富而能臣必免於難上下同之戍也驕其亡乎富而不驕者鮮吾唯子之見驕而不亡者未之有也戍必與焉”,史鰍 曰 ： “ 無 害 。 子 臣 ， 可以 免 。 富 而 能 臣 ， 必 免 於 難 。 上下 同 之 。 戍 也 驕 ， 其 亡 乎 ！ 富 而 不 驕 者 鮮 ， 吾 唯 子 之 見 。 驕 而 不 亡 者 ， 未 之 有 也 。 戍 必 與 焉 。 ”,史鰍 曰  “ 無 害  子 臣  可以 免  富 而 能 臣  必 免 於 難  上下 同 之  戍 也 驕  其 亡 乎  富 而 不 驕 者 鮮  吾 唯 子 之 見  驕 而 不 亡 者  未 之 有 也  戍 必 與 焉  ”,史鰍曰：“無害。子臣，可以免。富而能臣，必免於難。上下同之。戍也驕，其亡乎！富而不驕者鮮，吾唯子之見。驕而不亡者，未之有也。戍必與焉。”,史鰍 曰 ： “ 無害 子臣 可以 免 。 富 而 能 臣 ， 必 免 於 難 。 上下 同 之 戍 也 ， 驕 其 亡 乎 ！ 富 而 不 驕 者 鮮 ， 吾 唯 子 之 見 。 驕 而 不 亡 者 ， 未 之 有 也 。 戍 必 與 焉 。 ”,史鰍 曰  “ 無害 子臣 可以 免  富 而 能 臣  必 免 於 難  上下 同 之 戍 也  驕 其 亡 乎  富 而 不 驕 者 鮮  吾 唯 子 之 見  驕 而 不 亡 者  未 之 有 也  戍 必 與 焉  ”,史鰍曰：“無害子臣可以免。富而能臣，必免於難。上下同之戍也，驕其亡乎！富而不驕者鮮，吾唯子之見。驕而不亡者，未之有也。戍必與焉。”,0.9400000000000001,0.8,0.9400000000000001,1.0,0.7520000000000001
及文子卒衛侯始惡於公叔戍以其富也,及 文子 卒 ， 衛侯 始 惡 於 公叔戍 ， 以 其 富 也 。,及 文子 卒  衛侯 始 惡 於 公叔戍  以 其 富 也 ,及文子卒，衛侯始惡於公叔戍，以其富也。,及 文子 卒 ， 衛侯 始 惡 於 公叔戍 ， 以 其 富 也,及 文子 卒  衛侯 始 惡 於 公叔戍  以 其 富 也,及文子卒，衛侯始惡於公叔戍，以其富也,1.0,0.8,1.0,1.0,0.8
公叔戍又將去夫人之黨夫人愬之曰“戍將為亂”,公叔戍 又 將 去 夫人 之 黨 ， 夫人 愬 之 曰 ： “ 戍 將 為 亂 。 ”,公叔戍 又 將 去 夫人 之 黨  夫人 愬 之 曰  “ 戍 將 為 亂  ”,公叔戍又將去夫人之黨，夫人愬之曰：“戍將為亂。”,公叔戍 又 將 去 夫人 之 黨 ， 夫人 愬 之 曰 ： “ 戍 將 為 亂 。 ”,公叔戍 又 將 去 夫人 之 黨  夫人 愬 之 曰  “ 戍 將 為 亂  ”,公叔戍又將去夫人之黨，夫人愬之曰：“戍將為亂。”,1.0,1.0,1.0,1.0,1.0
十四年春衛侯逐公叔戍與其黨故趙陽奔宋戍來奔,十四年 ， 春 ， 衛侯 逐 公叔戍 與 其 黨 ， 故 趙陽 奔 宋 ， 戍 來 奔 。,十四年  春  衛侯 逐 公叔戍 與 其 黨  故 趙陽 奔 宋  戍 來 奔 ,十四年，春，衛侯逐公叔戍與其黨，故趙陽奔宋，戍來奔。,十四年 春 ， 衛侯 逐 公叔戍 與 其 黨 ， 故 趙陽 奔 宋 ， 戍 來 奔,十四年 春  衛侯 逐 公叔戍 與 其 黨  故 趙陽 奔 宋  戍 來 奔,十四年春，衛侯逐公叔戍與其黨，故趙陽奔宋，戍來奔,1.0,0.7499999999999999,1.0,1.0,0.7499999999999999
梁嬰父惡董安于謂知文子曰“不殺安于使終為政於趙氏趙氏必得晉國盍以其先發難也討於趙氏”,梁嬰父 惡 董安于 ， 謂 知文子 曰 ： “ 不 殺 安于 ， 使 終 為 政 於 趙氏 ， 趙氏 必 得 晉國 ， 盍 以 其 先 發難 也 討 於 趙氏 ？ ”,梁嬰父 惡 董安于  謂 知文子 曰  “ 不 殺 安于  使 終 為 政 於 趙氏  趙氏 必 得 晉國  盍 以 其 先 發難 也 討 於 趙氏  ”,梁嬰父惡董安于，謂知文子曰：“不殺安于，使終為政於趙氏，趙氏必得晉國，盍以其先發難也討於趙氏？”,梁嬰父 惡 董安于 ， 謂 知文子 曰 ： “ 不 殺 安于 ， 使 終 為 政 於 趙氏 ， 趙氏 必 得 晉國 ， 盍 以 其 先 發 難 也 ， 討 於 趙氏 ？ ”,梁嬰父 惡 董安于  謂 知文子 曰  “ 不 殺 安于  使 終 為 政 於 趙氏  趙氏 必 得 晉國  盍 以 其 先 發 難 也  討 於 趙氏  ”,梁嬰父惡董安于，謂知文子曰：“不殺安于，使終為政於趙氏，趙氏必得晉國，盍以其先發難也，討於趙氏？”,0.9508196721311476,0.923076923076923,0.9508196721311476,1.0,0.8776796973518285
文子使告於趙孟曰“范中行氏雖信為亂安于則發之是安于與謀亂也晉國有命始禍者死二子既伏其罪矣敢以告”,文子 使 告 於 趙孟 曰 ： “ 范 、 中行氏 雖 信 為 亂 ， 安于 則 發 之 ， 是 安于 與 謀 亂 也 。 晉國 有 命 ， 始 禍 者 死 。 二 子 既 伏 其 罪 矣 ， 敢 以 告 。 ”,文子 使 告 於 趙孟 曰  “ 范  中行氏 雖 信 為 亂  安于 則 發 之  是 安于 與 謀 亂 也  晉國 有 命  始 禍 者 死  二 子 既 伏 其 罪 矣  敢 以 告  ”,文子使告於趙孟曰：“范、中行氏雖信為亂，安于則發之，是安于與謀亂也。晉國有命，始禍者死。二子既伏其罪矣，敢以告。”,文子 使 告 於 趙孟 曰 ： “ 范 、 中行氏 雖 信 為 亂 ， 安 于 則 發 之 ， 是 安 于 與 謀 亂 也 。 晉國 有 命 ， 始 禍 者 死 。 二 子 既 伏 其 罪 矣 ， 敢 以 告 。 ”,文子 使 告 於 趙孟 曰  “ 范  中行氏 雖 信 為 亂  安 于 則 發 之  是 安 于 與 謀 亂 也  晉國 有 命  始 禍 者 死  二 子 既 伏 其 罪 矣  敢 以 告  ”,文子使告於趙孟曰：“范、中行氏雖信為亂，安于則發之，是安于與謀亂也。晉國有命，始禍者死。二子既伏其罪矣，敢以告。”,0.9285714285714286,1.0,0.9285714285714286,1.0,0.9285714285714286
趙孟患之,趙孟 患 之 。,趙孟 患 之 ,趙孟患之。,趙孟 患 之,趙孟 患 之,趙孟患之,1.0,0.0,1.0,1.0,0.0
安于曰“我死而晉國寧趙氏定將焉用生人誰不死吾死莫矣”,安于 曰 ： “ 我 死 而 晉國 寧 ， 趙氏 定 ， 將 焉 用 生 ？ 人 誰 不 死 ？ 吾 死 莫 矣 。 ”,安于 曰  “ 我 死 而 晉國 寧  趙氏 定  將 焉 用 生  人 誰 不 死  吾 死 莫 矣  ”,安于曰：“我死而晉國寧，趙氏定，將焉用生？人誰不死？吾死莫矣。”,安于 曰 ： “ 我 死 而 晉國 寧 ， 趙氏 定 ， 將 焉 用 生人 ？ 誰 不 死 ， 吾 死 莫 矣 。 ”,安于 曰  “ 我 死 而 晉國 寧  趙氏 定  將 焉 用 生人  誰 不 死  吾 死 莫 矣  ”,安于曰：“我死而晉國寧，趙氏定，將焉用生人？誰不死，吾死莫矣。”,0.9333333333333332,0.6666666666666666,0.9333333333333332,1.0,0.6222222222222221
乃縊而死,乃 縊 而 死 。,乃 縊 而 死 ,乃縊而死。,乃 縊 而 死,乃 縊 而 死,乃縊而死,1.0,0.0,1.0,1.0,0.0
趙孟尸諸市而告於知氏曰“主命戮罪人安于既伏其罪矣敢以告”,趙孟 尸 諸 市 ， 而 告 於 知氏 曰 ： “ 主 命 戮 罪人 安于 ， 既 伏 其 罪 矣 ， 敢 以 告 。 ”,趙孟 尸 諸 市  而 告 於 知氏 曰  “ 主 命 戮 罪人 安于  既 伏 其 罪 矣  敢 以 告  ”,趙孟尸諸市，而告於知氏曰：“主命戮罪人安于，既伏其罪矣，敢以告。”,趙孟 尸 諸 市 ， 而 告 於 知氏 曰 ： “ 主命 戮 罪人 ， 安 于 既 伏 其 罪 矣 ， 敢 以 告 。 ”,趙孟 尸 諸 市  而 告 於 知氏 曰  “ 主命 戮 罪人  安 于 既 伏 其 罪 矣  敢 以 告  ”,趙孟尸諸市，而告於知氏曰：“主命戮罪人，安于既伏其罪矣，敢以告。”,0.875,0.8000000000000002,0.875,1.0,0.7000000000000002
知伯從趙孟盟而後趙氏定祀安于於廟,知伯 從 趙孟 盟 ， 而後 趙氏 定 ， 祀 安于 於 廟 。,知伯 從 趙孟 盟  而後 趙氏 定  祀 安于 於 廟 ,知伯從趙孟盟，而後趙氏定，祀安于於廟。,知伯 從 趙孟 盟 ， 而後 趙氏 定 祀 ， 安 于 於 廟,知伯 從 趙孟 盟  而後 趙氏 定 祀  安 于 於 廟,知伯從趙孟盟，而後趙氏定祀，安于於廟,0.8695652173913043,0.4,0.8695652173913043,1.0,0.34782608695652173
頓子牂欲事晉背楚而絕陳好,頓子牂 欲 事 晉 ， 背 楚 而 絕 陳 好 。,頓子牂 欲 事 晉  背 楚 而 絕 陳 好 ,頓子牂欲事晉，背楚而絕陳好。,頓 子牂 欲 事 晉 ， 背 楚 而 絕 陳 好,頓 子牂 欲 事 晉  背 楚 而 絕 陳 好,頓子牂欲事晉，背楚而絕陳好,0.8571428571428572,0.6666666666666666,0.8571428571428572,1.0,0.5714285714285714
二月楚滅頓,二月 ， 楚 滅 頓 。,二月  楚 滅 頓 ,二月，楚滅頓。,二月 ， 楚 滅 頓,二月  楚 滅 頓,二月，楚滅頓,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
夏衛北宮結來奔公叔戍之故也,夏 ， 衛 北宮結 來 奔 ， 公叔戍 之 故 也 。,夏  衛 北宮結 來 奔  公叔戍 之 故 也 ,夏，衛北宮結來奔，公叔戍之故也。,夏 ， 衛 北宮結 來 奔 ， 公叔戍 之 故 也,夏  衛 北宮結 來 奔  公叔戍 之 故 也,夏，衛北宮結來奔，公叔戍之故也,1.0,0.8,1.0,1.0,0.8
吳伐越越子句踐禦之陳于槜李,吳 伐 越 ， 越子句踐 禦 之 ， 陳 于 槜李 。,吳 伐 越  越子句踐 禦 之  陳 于 槜李 ,吳伐越，越子句踐禦之，陳于槜李。,吳 伐 越 ， 越子 句踐 禦 之 ， 陳 于槜 李,吳 伐 越  越子 句踐 禦 之  陳 于槜 李,吳伐越，越子句踐禦之，陳于槜李,0.631578947368421,0.8,0.631578947368421,1.0,0.5052631578947369
句踐患吳之整也使死士再禽焉不動,句踐 患 吳 之 整 也 ， 使 死士 再 禽 焉 ， 不 動 。,句踐 患 吳 之 整 也  使 死士 再 禽 焉  不 動 ,句踐患吳之整也，使死士再禽焉，不動。,句踐 患 吳 之 整 也 ， 使 死士 再 禽 焉 ， 不 動,句踐 患 吳 之 整 也  使 死士 再 禽 焉  不 動,句踐患吳之整也，使死士再禽焉，不動,1.0,0.8,1.0,1.0,0.8
使罪人三行屬劍於頸而辭曰“二君有治臣奸旗鼓不敏於君之行前不敢逃刑敢歸死”,使 罪人 三 行 ， 屬 劍 於 頸 ， 而 辭 曰 ： “ 二 君 有 治 ， 臣 奸 旗鼓 。 不敏 於 君 之 行 前 ， 不 敢 逃刑 ， 敢 歸 死 。 ”,使 罪人 三 行  屬 劍 於 頸  而 辭 曰  “ 二 君 有 治  臣 奸 旗鼓  不敏 於 君 之 行 前  不 敢 逃刑  敢 歸 死  ”,使罪人三行，屬劍於頸，而辭曰：“二君有治，臣奸旗鼓。不敏於君之行前，不敢逃刑，敢歸死。”,使 罪人 三 行 ， 屬劍  於 頸 而 辭 曰 ： “ 二 君 有 治 臣 ， 奸 旗鼓 不 敏 於 君 之 行 前 ， 不 敢 逃 刑 ， 敢 歸 死 。 ”,使 罪人 三 行  屬劍  於 頸 而 辭 曰  “ 二 君 有 治 臣  奸 旗鼓 不 敏 於 君 之 行 前  不 敢 逃 刑  敢 歸 死  ”,使罪人三行，屬劍於頸而辭曰：“二君有治臣，奸旗鼓不敏於君之行前，不敢逃刑，敢歸死。”,0.8615384615384615,0.7142857142857143,0.8615384615384615,1.0,0.6153846153846153
遂自剄也,遂 自剄 也 。,遂 自剄 也 ,遂自剄也。,遂 自 剄 也,遂 自 剄 也,遂自剄也,0.5714285714285715,0.0,0.5714285714285715,1.0,0.0
師屬之目越子因而伐之大敗之,師 屬 之 目 ， 越子 因 而 伐 之 ， 大敗 之 。,師 屬 之 目  越子 因 而 伐 之  大敗 之 ,師屬之目，越子因而伐之，大敗之。,師 屬 之 目 ， 越子 因而 伐 之 ， 大 敗 之,師 屬 之 目  越子 因而 伐 之  大 敗 之,師屬之目，越子因而伐之，大敗之,0.7272727272727273,0.8,0.7272727272727273,1.0,0.5818181818181819
靈姑浮以戈擊闔廬闔廬傷將指取其一屨,靈姑浮 以 戈 擊 闔廬 ， 闔廬 傷 將指 ， 取 其 一 屨 。,靈姑浮 以 戈 擊 闔廬  闔廬 傷 將指  取 其 一 屨 ,靈姑浮以戈擊闔廬，闔廬傷將指，取其一屨。,靈姑浮 以 戈 擊 闔廬 ， 闔廬 傷 ， 將 指 取 其 一 屨,靈姑浮 以 戈 擊 闔廬  闔廬 傷  將 指 取 其 一 屨,靈姑浮以戈擊闔廬，闔廬傷，將指取其一屨,0.8799999999999999,0.4,0.8799999999999999,1.0,0.352
還卒於陘去槜李七里,還 ， 卒 於 陘 ， 去 槜李 七 里 。,還  卒 於 陘  去 槜李 七 里 ,還，卒於陘，去槜李七里。,還 卒 於 陘 ， 去槜 李 七 里,還 卒 於 陘  去槜 李 七 里,還卒於陘，去槜李七里,0.75,0.5,0.75,1.0,0.375
夫差使人立於庭茍出入必謂己曰“夫差而忘越王之殺而父乎”,夫差 使 人 立 於 庭 ， 茍 出入 ， 必 謂 己 曰 ： “ 夫差 ！ 而 忘 越王 之 殺 而 父 乎 ？ ”,夫差 使 人 立 於 庭  茍 出入  必 謂 己 曰  “ 夫差  而 忘 越王 之 殺 而 父 乎  ”,夫差使人立於庭，茍出入，必謂己曰：“夫差！而忘越王之殺而父乎？”,夫差 使 人 立 於 庭 ， 茍 出 入 ， 必 謂 己 曰 ： “ 夫差 而 忘 越王 之 殺 而 父 乎 ？ ”,夫差 使 人 立 於 庭  茍 出 入  必 謂 己 曰  “ 夫差 而 忘 越王 之 殺 而 父 乎  ”,夫差使人立於庭，茍出入，必謂己曰：“夫差而忘越王之殺而父乎？”,0.9361702127659574,0.888888888888889,0.9361702127659574,1.0,0.8321513002364066
則對曰“唯不敢忘”,則 對 曰 ： “ 唯 。 不 敢 忘 ！ ”,則 對 曰  “ 唯  不 敢 忘  ”,則對曰：“唯。不敢忘！”,則 對 曰 ： “ 唯 不 敢 忘 。 ”,則 對 曰  “ 唯 不 敢 忘  ”,則對曰：“唯不敢忘。”,1.0,0.4,1.0,1.0,0.4
三年乃報越,三 年 乃 報 越 。,三 年 乃 報 越 ,三年乃報越。,三年 乃 報 越,三年 乃 報 越,三年乃報越,0.6666666666666665,0.0,0.6666666666666665,1.0,0.0
晉人圍朝歌公會齊侯衛侯于脾上梁之間謀救范中行氏,晉人 圍 朝歌 ， 公 會 齊侯 、 衛侯 于 脾 、 上梁 之 間 ， 謀 救 范 、 中行氏 。,晉人 圍 朝歌  公 會 齊侯  衛侯 于 脾  上梁 之 間  謀 救 范  中行氏 ,晉人圍朝歌，公會齊侯、衛侯于脾、上梁之間，謀救范、中行氏。,晉人 圍 朝歌 ， 公 會 齊侯衛 、 侯 于 脾上梁 之 間 ， 謀 救 范 、 中行氏,晉人 圍 朝歌  公 會 齊侯衛  侯 于 脾上梁 之 間  謀 救 范  中行氏,晉人圍朝歌，公會齊侯衛、侯于脾上梁之間，謀救范、中行氏,0.7741935483870969,0.6,0.7741935483870969,1.0,0.4645161290322581
析成鮒小王桃甲率狄師以襲晉戰于絳中不克而還,析成鮒 、 小王桃甲 率 狄師 以 襲 晉 ， 戰 于 絳中 ， 不 克 而 還 。,析成鮒  小王桃甲 率 狄師 以 襲 晉  戰 于 絳中  不 克 而 還 ,析成鮒、小王桃甲率狄師以襲晉，戰于絳中，不克而還。,析成 鮒 、 小王桃甲 率 狄師 以 襲 晉 ， 戰 于 絳 中 ， 不克 而 還,析成 鮒  小王桃甲 率 狄師 以 襲 晉  戰 于 絳 中  不克 而 還,析成鮒、小王桃甲率狄師以襲晉，戰于絳中，不克而還,0.689655172413793,0.8571428571428571,0.689655172413793,1.0,0.5911330049261083
士鮒奔周小王桃甲入于朝歌,士鮒 奔 周 ， 小王桃甲 入 于 朝歌 。,士鮒 奔 周  小王桃甲 入 于 朝歌 ,士鮒奔周，小王桃甲入于朝歌。,士鮒 奔 周 ， 小王桃甲 入 于 朝歌,士鮒 奔 周  小王桃甲 入 于 朝歌,士鮒奔周，小王桃甲入于朝歌,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
秋齊侯宋公會于洮范氏故也,秋 ， 齊侯 、 宋公 會 于 洮 ， 范氏 故 也 。,秋  齊侯  宋公 會 于 洮  范氏 故 也 ,秋，齊侯、宋公會于洮，范氏故也。,秋 ， 齊侯 、 宋公 會 于 洮 ， 范氏 故 也,秋  齊侯  宋公 會 于 洮  范氏 故 也,秋，齊侯、宋公會于洮，范氏故也,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571
衛侯為夫人南子召宋朝,衛侯 為 夫人南子 召 宋朝 。,衛侯 為 夫人南子 召 宋朝 ,衛侯為夫人南子召宋朝。,衛侯 為 夫人 南子 ， 召 宋朝,衛侯 為 夫人 南子  召 宋朝,衛侯為夫人南子，召宋朝,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
會于洮太子蒯聵獻盂于齊過宋野,會 于 洮 ， 太子蒯聵 獻 盂 于 齊 ， 過 宋 野 。,會 于 洮  太子蒯聵 獻 盂 于 齊  過 宋 野 ,會于洮，太子蒯聵獻盂于齊，過宋野。,會 于 洮 ， 太子 蒯聵 獻 盂 于 齊 ， 過 宋野,會 于 洮  太子 蒯聵 獻 盂 于 齊  過 宋野,會于洮，太子蒯聵獻盂于齊，過宋野,0.7272727272727273,0.8,0.7272727272727273,1.0,0.5818181818181819
野人歌之曰“既定爾婁豬盍歸吾艾豭”,野人 歌 之 曰 ： “ 既 定 爾 婁豬 ， 盍 歸 吾 艾豭 ？ ”,野人 歌 之 曰  “ 既 定 爾 婁豬  盍 歸 吾 艾豭  ”,野人歌之曰：“既定爾婁豬，盍歸吾艾豭？”,野人 歌 之 曰 ： “ 既 定爾  婁豬 ， 盍 歸 吾 艾豭 ？ ”,野人 歌 之 曰  “ 既 定爾  婁豬  盍 歸 吾 艾豭  ”,野人歌之曰：“既定爾婁豬，盍歸吾艾豭？”,0.888888888888889,1.0,0.888888888888889,1.0,0.888888888888889
太子羞之謂戲陽速曰“從我而朝少君少君見我我顧乃殺之”,太子 羞 之 ， 謂 戲陽速 曰 ： “ 從 我 而 朝 少君 ， 少君 見 我 ， 我 顧 ， 乃 殺 之 。 ”,太子 羞 之  謂 戲陽速 曰  “ 從 我 而 朝 少君  少君 見 我  我 顧  乃 殺 之  ”,太子羞之，謂戲陽速曰：“從我而朝少君，少君見我，我顧，乃殺之。”,太子 羞 之 ， 謂 戲陽速 曰 ： “ 從 我 而 朝 少君 。 少君 見 我 ， 我 顧 ， 乃 殺 之 。 ”,太子 羞 之  謂 戲陽速 曰  “ 從 我 而 朝 少君  少君 見 我  我 顧  乃 殺 之  ”,太子羞之，謂戲陽速曰：“從我而朝少君。少君見我，我顧，乃殺之。”,1.0,0.8333333333333334,1.0,1.0,0.8333333333333334
