original,gt_full,pred_full,seg_f1,punc_f1,punc_and_seg_f1,fidelity,osc
秋楚沈諸梁伐東夷三夷男女及楚師盟于敖,秋 ， 楚 沈諸梁 伐 東夷 ， 三夷 男女 及 楚師 盟 于 敖 。,，。：秋楚沈諸梁伐東夷三夷男女及楚師盟于敖。：，，，（），，（,0.0,0.5,0.0,1.0,0.0
冬叔青如京師敬王崩故也,冬 ， 叔青 如 京師 ， 敬王 崩 故 也 。,冬叔青，。，。，，。，如京師敬王崩故也、，。,0.0,0.4,0.0,1.0,0.0
哀公二十年春齊人來徵會,哀公 二十年 春 ， 齊人 來 徵會 。,，：哀公二十年春齊人來徵會。，。。，。，。：- ,0.0,0.6666666666666666,0.0,1.0,0.0
夏會于廩丘為鄭故謀伐晉,夏 ， 會 于 廩丘 ， 為 鄭 故 ， 謀 伐 晉 。,"，。，。：""夏""，，。""會""，。""于廩丘為鄭故謀伐晉""，，。""",0.0,0.28571428571428575,0.0,1.0,0.0
鄭人辭諸侯,鄭人 辭 諸侯 。,鄭人辭諸侯，。，。，，。，、,0.0,1.0,0.0,1.0,0.0
秋師還,秋 ， 師 還 。,秋 師 還 。,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666
吳公子慶忌驟諫吳子曰“不改必亡”,吳 公子慶忌 驟 諫 吳子 曰 ： “ 不 改 ， 必 亡 。 ”,吳 公子 慶忌驟  諫 吳子 曰 “ 不 改 必亡  ”,0.6956521739130435,0.0,0.6956521739130435,1.0,0.0
弗聽,弗 聽 。,弗 聽,1.0,0.0,1.0,1.0,0.0
出居于艾遂適楚,出 居 于 艾 ， 遂 適 楚 。,出居，。于艾遂適楚，。，，。，、，,0.0,0.5,0.0,1.0,0.0
聞越將伐吳冬請歸平越遂歸,聞 越 將 伐 吳 ， 冬 ， 請 歸 平越 ， 遂 歸 。,"：，""聞越將伐吳冬請歸平越遂歸""。，。。""""（），。""""（",0.0,0.4,0.0,1.0,0.0
欲除不忠者以說于越,欲 除 不忠 者 以 說 于 越 。,欲 除 不 忠 者  以 說  于 越 ,0.823529411764706,0.0,0.823529411764706,1.0,0.0
吳人殺之,吳人 殺 之 。,，：吳人殺之。，。。，。，。？,0.0,1.0,0.0,1.0,0.0
十一月越圍吳趙孟降於喪食,十一月 ， 越 圍 吳 ， 趙孟 降 於 喪食 。,，：十一月越圍吳趙孟降於喪食。，。。，。，。：- ,0.0,0.5,0.0,1.0,0.0
楚隆曰“三年之喪親昵之極也主又降之無乃有故乎”,楚隆 曰 ： “ 三 年 之 喪 ， 親昵 之 極 也 ， 主 又 降 之 ， 無乃 有故 乎 ？ ”,"楚隆曰 “三年之喪  親昵之極也 主又降之 無乃有故乎” """,0.0,0.0,0.0,1.0,0.0
趙孟曰“黃池之役先主與吳王有質曰‘好惡同之’今越圍吳嗣子不廢舊業而敵之非晉之所能及也吾是以為降”,趙孟 曰 ： “ 黃池 之 役 ， 先主 與 吳王 有 質 ， 曰 ： ‘ 好 惡 同 之 。 ’ 今 越 圍 吳 ， 嗣子 不 廢 舊業 而 敵 之 ， 非 晉 之 所 能 及 也 ， 吾 是以 為 降 。 ”,趙 孟 曰 “ 黃池 之 役 先 主 與 吳 王 有 質 曰 ‘ 好 惡 同 之 ’ 今 越圍  吳 嗣 子 不廢舊業    而 敵 之 非 晉 之 所 能 及 也 吾 是 以 為 降 ”,0.7380952380952381,0.0,0.7380952380952381,1.0,0.0
楚隆曰“若使吳王知之若何”,楚隆 曰 ： “ 若 使 吳王 知 之 ， 若何 ？ ”,"：，""楚隆曰“若使吳王知之若何”""。，（）。，，。：- ，",0.0,0.0,0.0,1.0,0.0
趙孟曰“可乎”,趙孟 曰 ： “ 可 乎 ？ ”,，：趙孟曰“可乎”。，。，，，。：- ，,0.0,0.0,0.0,1.0,0.0
隆曰“請嘗之”,隆 曰 ： “ 請 嘗 之 。 ”,隆 曰 “ 請 嘗 之 ”,1.0,0.0,1.0,1.0,0.0
乃往先造于越軍曰“吳犯間上國多矣聞君親討焉諸夏之人莫不欣喜唯恐君志之不從請入視之”,乃 往 ， 先 造 于 越軍 ， 曰 ： “ 吳 犯間 上國 多 矣 ， 聞 君 親 討 焉 ， 諸夏 之 人 莫 不 欣喜 ， 唯 恐 君 志 之 不 從 ， 請 入 視 之 。 ”,乃 往 先 造 于 越 軍 曰 “ 吳 犯 間 上 國 多 矣 聞 君 親討  焉 諸 夏 之 人 莫 不 欣 喜 唯恐  君 志 之 不 從 請 入 視 之 ”,0.7199999999999999,0.0,0.7199999999999999,1.0,0.0
許之,許 之 。,許 之 。,1.0,1.0,1.0,1.0,1.0
告于吳王曰“寡君之老無恤使陪臣隆敢展謝其不共黃池之役君之先臣志父得承齊盟曰‘好惡同之’今君在難無恤不敢憚勞非晉國之所能及也使陪臣敢展布之”,告 于 吳王 曰 ： “ 寡君 之 老 無恤 使 陪臣 隆 ， 敢 展謝 其 不共 ： 黃池 之 役 ， 君 之 先臣 志父 得 承 齊盟 ， 曰 ‘ 好 惡 同 之 ’ 。 今 君 在 難 ， 無恤 不 敢 憚勞 ， 非 晉國 之 所 能 及 也 ， 使 陪臣 敢 展布 之 。 ”,告 于 吳 王 曰 “ 寡 君 之 老 無 恤 使 陪 臣 隆 敢 展 謝 其 不 共 黃 池 之役  君 之 先 臣 志 父 得 承 齊 盟 曰 ‘ 好 惡 同 之 ’ 今 君 在 難 無 恤 不 敢憚勞   非 晉 國 之 所 能 及 也 使 陪 臣 敢 展 布 之 ”,0.6,0.0,0.6,1.0,0.0
王拜稽首曰“寡人不佞不能事越以為大夫憂拜命之辱”,王 拜 稽首 曰 ： “ 寡人 不佞 ， 不 能 事 越 ， 以 為 大夫 憂 ， 拜命 之 辱 。 ”,王 拜 稽首 曰 “ 寡人 不 佞 不能 事 越以為  大夫 憂 拜 命 之辱  ”,0.5555555555555555,0.0,0.5555555555555555,1.0,0.0
與之一簞珠使問趙孟曰“句踐將生憂寡人寡人死之不得矣”,與 之 一 簞 珠 ， 使 問 趙孟 曰 ： “ 句踐 將 生憂 寡人 ， 寡人 死 之 不 得 矣 。 ”,"，。，""與之一簞珠使問趙孟曰“""，（）。：""句踐將生憂寡人寡人死之不得矣”""。""""""""，，",0.0,0.0,0.0,1.0,0.0
王曰“溺人必笑吾將有問也史黯何以得為君子”,王 曰 ： “ 溺人 必 笑 ， 吾 將 有 問 也 。 史黯 何 以 得 為 君子 ？ ”,王 曰 “ 溺 人 必 笑 吾 將 有 問 也 史 黯 何 以 得 為 君子 ”,0.8421052631578948,0.0,0.8421052631578948,1.0,0.0
對曰“黯也進不見惡退無謗言”,對 曰 ： “ 黯 也 進 不 見惡 ， 退 無 謗言 。 ”,對 曰 “ 黯 也進  不 見 惡 退 無謗  言 ”,0.5833333333333334,0.0,0.5833333333333334,1.0,0.0
王曰“宜哉”,王 曰 ： “ 宜 哉 ！ ”,王 曰 “ 宜 哉 ”,1.0,0.0,1.0,1.0,0.0
哀公二十一年夏五月越人始來,哀公 二十一年 夏 ， 五月 ， 越人 始 來 。,哀公二十，。：一年夏五月越人始來，。 ，，。：。。，,0.0,0.4,0.0,1.0,0.0
秋八月公及齊侯邾子盟于顧,秋 ， 八月 ， 公 及 齊侯 、 邾子 盟 于 顧 。,秋 八月 公 及 齊侯 邾子 盟 于 顧,1.0,0.0,1.0,1.0,0.0
齊人責稽首因歌之曰“魯人之皋憂不覺使我高蹈唯其儒書以為二國憂”,齊人 責 稽首 ， 因 歌 之 曰 ： “ 魯人 之 皋 ， 憂 不 覺 ， 使 我 高蹈 。 唯 其 儒書 ， 以 為 二 國 憂 。 ”,，。，。齊人責稽首，（），因歌之曰：“魯人之皋憂不覺使我高蹈唯其儒書以為二國憂”。，，,0.0,0.4,0.0,1.0,0.0
是行也公先至于陽穀,是 行 也 ， 公 先 至 于 陽穀 。,是 行 也 公 先 至 于陽  穀 。,0.75,0.6666666666666666,0.75,1.0,0.5
齊閭丘息曰“君辱舉玉趾以在寡君之軍群臣將傳遽以告寡君比其復也君無乃勤為仆人之未次請除館於舟道”,齊 閭丘息 曰 ： “ 君 辱舉 玉趾 ， 以 在 寡君 之 軍 ， 群 臣 將 傳遽 以 告 寡君 。 比 其 復 也 ， 君 無乃 勤 。 為 仆人 之 未 次 ， 請 除 館 於 舟道 。 ”,，。，齊閭丘息曰，。：“君辱舉玉趾以在寡君之軍，，，，。群臣將傳遽以告寡君，。比其復也，君無乃勤為仆人之未次請除館於舟道”,0.0,0.3333333333333333,0.0,1.0,0.0
辭曰“敢勤仆人”,辭 曰 ： “ 敢 勤 仆人 ？ ”,辭 曰 “ 敢 勤 仆人 ”,1.0,0.0,1.0,1.0,0.0
哀公二十二年夏四月邾隱公自齊奔越曰“吳為無道執父立子”,哀公 二十二年 夏 ， 四月 ， 邾隱公 自 齊 奔 越 ， 曰 ： “ 吳 為 無道 ， 執 父 立 子 。 ”,哀公  二十二年  夏  四月  邾  隱公  自  齊  奔  越  曰  “  吳為    無道執    父  立  子  ”  。,0.7567567567567567,0.0,0.7567567567567567,1.0,0.0
越人歸之太子革奔越,越人 歸 之 ， 太子革 奔 越 。,，。：越人歸之太子革奔越。，，，，。,0.0,0.6666666666666666,0.0,1.0,0.0
冬十一月丁卯越滅吳請使吳王居甬東,冬 ， 十一月丁卯 ， 越 滅 吳 ， 請 使 吳王 居 甬東 。,"，。，。：- ""冬十一月丁卯""，（），。- ""越滅吳請使吳王居甬東""""""，""""",0.0,0.0,0.0,1.0,0.0
辭曰“孤老矣焉能事君”,辭 曰 ： “ 孤 老 矣 ， 焉 能 事 君 ？ ”,，。，。：辭曰，，，。：“孤老矣焉能事君”,0.0,0.0,0.0,1.0,0.0
乃縊,乃 縊 。,乃 縊,1.0,0.0,1.0,1.0,0.0
越人以歸,越人 以 歸 。,越人以歸，。，。，，。，、,0.0,1.0,0.0,1.0,0.0
哀公二十三年春宋景曹卒,哀公 二十三年 春 ， 宋景曹 卒 。,，：哀公二十三年春宋景曹卒。，。。，。，。？,0.0,0.6666666666666666,0.0,1.0,0.0
季康子使冉有吊且送葬曰“敝邑有社稷之事使肥與有職競焉是以不得助執紼使求從輿人曰‘以肥之得備彌甥也有不腆先人之產馬使求薦諸夫人之宰其可以稱旌繁乎’”,季康子 使 冉有 吊 ， 且 送葬 ， 曰 ： “ 敝邑 有 社稷 之 事 ， 使 肥 與 有 職競 焉 ， 是以 不 得 助 執紼 ， 使 求 從 輿人 ， 曰 ： ‘ 以 肥 之 得 備 彌 甥 也 ， 有 不腆 先人 之 產馬 ， 使 求 薦 諸 夫人 之 宰 ， 其 可以 稱 旌繁 乎 ！ ’ ”,季康子使    冉有  吊  且  送  葬  曰  “  敝邑有    社稷  之  事使    肥  與有    職  競  焉  是以  不得  助執  紼使    求  從  輿人  曰  ‘  以  肥  之  得備彌      甥  也有    不腆    先人  之  產  馬使    求  薦諸    夫人之宰其可以稱旌繁乎’”,0.4742268041237113,0.0,0.4742268041237113,1.0,0.0
夏六月晉荀瑤伐齊高無丕帥師禦之,夏 ， 六月 ， 晉 荀瑤 伐 齊 ， 高無丕 帥 師 禦 之 。,，。，《》。：- 夏六月：，，，。- 晉荀瑤伐齊高無丕帥師禦之：，,0.0,0.0,0.0,1.0,0.0
知伯視齊師馬駭遂驅之曰“齊人知餘旗其謂余畏而反也”,知伯 視 齊師 ， 馬 駭 ， 遂 驅 之 ， 曰 ： “ 齊人 知 餘 旗 ， 其 謂 余 畏 而 反 也 。 ”,，。，知伯。：- ，（），。- 視，，。- 齊師馬駭遂驅之曰，，，“齊人知餘旗其謂余畏而反也”,0.16,0.0,0.0,1.0,0.0
及壘而還,及 壘 而 還 。,及 壘 而 還,1.0,0.0,1.0,1.0,0.0
將戰長武子請卜,將 戰 ， 長武子 請 卜 。,將戰  長 武子 請 卜 。,0.4000000000000001,0.6666666666666666,0.4000000000000001,1.0,0.2666666666666667
知伯曰“君告於天子而卜之以守龜於宗祧吉矣吾又何卜焉且齊人取我英丘君命瑤非敢耀武也治英丘也以辭伐罪足矣何必卜”,知伯 曰 ： “ 君 告 於 天子 ， 而 卜 之 以 守龜 於 宗祧 ， 吉 矣 ， 吾 又 何 卜 焉 ？ 且 齊人 取 我 英丘 ， 君 命 瑤 ， 非 敢 耀武 也 ， 治 英丘 也 。 以 辭 伐 罪 足 矣 ， 何必 卜 ？ ”,知伯  曰  “  君  告  於  天子  而  卜  之  以  守  龜  於  宗祧  吉  矣  吾  又  何  卜  焉  且  齊  人  取  我  英丘  君  命  瑤  非  敢耀    武  也  治  英丘  也  以  辭伐罪足矣何必卜”    ,0.776470588235294,0.0,0.776470588235294,1.0,0.0
壬辰戰于犁丘齊師敗績,壬辰 ， 戰 于 犁丘 ， 齊師 敗績 。,，：壬辰戰于犁丘齊師敗績。，。。，，，。,0.0,0.5,0.0,1.0,0.0
知伯親禽顏庚,知伯 親 禽 顏庚 。,知伯親禽顏庚，。，。，，。，、，,0.0,1.0,0.0,1.0,0.0
秋八月叔青如越始使越也,秋 ， 八月 ， 叔青 如 越 ， 始 使 越 也 。,秋八月叔青，。，。，，。，如越始使越也、，。,0.0,0.3333333333333333,0.0,1.0,0.0
越諸鞅來聘報叔青也,越 諸鞅 來 聘 ， 報 叔青 也 。,，。，。：- 越（），。- 諸鞅來聘報叔青也，，，。,0.22222222222222224,0.5,0.0,1.0,0.11111111111111112
哀公二十四年夏四月晉侯將伐齊使來乞師曰“昔臧文仲以楚師伐齊取穀宣叔以晉師伐齊取汶陽寡君欲徼福於周公愿乞靈於臧氏”,哀公 二十四年 夏 ， 四月 ， 晉侯 將 伐 齊 ， 使 來 乞師 ， 曰 ： “ 昔 臧文仲 以 楚師 伐 齊 ， 取 穀 ； 宣叔 以 晉師 伐 齊 ， 取 汶陽 。 寡君 欲 徼福 於 周公 ， 愿 乞靈 於 臧氏 。 ”,哀公二十  四年  夏  四月  晉侯  將  伐  齊  使  來  乞  師  曰  “  昔  臧文仲  以  楚師  伐  齊  取  穀  宣叔  以  晉師  伐  齊  取  汶陽  寡君  欲徼    福  於  周公  愿  乞靈    於  臧氏”,0.8157894736842104,0.0,0.8157894736842104,1.0,0.0
臧石帥師會之取廩丘,臧石 帥 師 會 之 ， 取 廩丘 。,"，。""臧石帥師會之取廩丘""，。：- """"，（），。- """"""""",0.0,0.6666666666666666,0.0,1.0,0.0
軍吏令繕將進,軍吏 令 繕 ， 將 進 。,軍吏令繕將進,0.0,0.0,0.0,1.0,0.0
萊章曰“君卑政暴往歲克敵今又勝都天奉多矣又焉能進是躗言也役將班矣”,萊章 曰 ： “ 君 卑 政 暴 ， 往歲 克敵 ， 今 又 勝 都 ， 天 奉 多 矣 ， 又 焉 能 進 ？ 是 躗言 也 。 役 將 班 矣 。 ”,萊章 曰 “ 君 卑 政 暴 往歲  克 敵 今 又勝  都 天 奉 多 矣 又 焉 能 進 是 躗 言 也 役 將 班 矣 ”,0.847457627118644,0.0,0.847457627118644,1.0,0.0
晉師乃還,晉師 乃 還 。,晉師乃還，。，。，，。，、,0.0,1.0,0.0,1.0,0.0
餼臧石牛大史謝之曰“以寡君之在行牢禮不度敢展謝之”,餼 臧石 牛 ， 大史 謝 之 ， 曰 ： “ 以 寡君 之 在 行 ， 牢禮 不 度 ， 敢 展謝 之 。 ”,"，。，。：- ""餼臧石牛""，（），。- ""大史""，，，。- ""謝之曰“以寡君之在行牢禮不度敢展謝之”""，",0.08695652173913045,0.0,0.0,1.0,0.0
邾子又無道越人執之以歸而立公子何,邾子 又 無道 ， 越人 執 之 以 歸 ， 而 立 公子何 。,邾子  又  無道  越人執    之  以歸    而  立  公子  何  。,0.5714285714285713,0.5,0.5714285714285713,1.0,0.28571428571428564
何亦無道,何 亦 無道 。,，：何亦無道。，。，，，。，、、、,0.0,1.0,0.0,1.0,0.0
公子荊之母嬖將以為夫人使宗人釁夏獻其禮,公子荊 之 母 嬖 ， 將 以 為 夫人 ， 使 宗人 釁夏 獻 其 禮 。,，。，。：公子荊之母嬖將以為夫人使宗人釁夏獻其禮。，。。，，,0.0,0.5,0.0,1.0,0.0
對曰“無之”,對 曰 ： “ 無 之 。 ”,對 曰 “ 無 之 ”,1.0,0.0,1.0,1.0,0.0
公怒曰“女為宗司立夫人國之大禮也何故無之”,公 怒 曰 ： “ 女 為 宗司 ， 立 夫人 ， 國 之 大禮 也 ， 何 故 無 之 ？ ”,公 怒 曰 “ 女 為 宗 司 立 夫人 國 之 大 禮 也 何 故 無 之 ”,0.8421052631578948,0.0,0.8421052631578948,1.0,0.0
對曰“周公及武公娶於薛孝惠娶於商自桓以下娶於齊此禮也則有若以妾為夫人則固無其禮也”,對 曰 ： “ 周公 及 武公 娶 於 薛 ， 孝 、 惠 娶 於 商 ， 自 桓 以下 娶 於 齊 ， 此 禮 也 則 有 。 若 以 妾 為 夫人 ， 則 固 無 其 禮 也 。 ”,對 曰 “ 周公 及 武公娶於   薛 孝 惠娶於   商 自 桓 以 下娶於   齊 此禮  也 則 有 若 以妾為   夫人 則 固 無 其禮  也 ”,0.6461538461538462,0.0,0.6461538461538462,1.0,0.0
公卒立之而以荊為太子國人始惡之,公 卒 立 之 ， 而 以 荊 為 太子 ， 國人 始 惡 之 。,公 卒 立 之 而  以  荊 為 太子 國人 始 惡 之  。,1.0,0.5,1.0,1.0,0.5
閏月公如越得太子適郢將妻公而多與之地,閏月 ， 公 如 越 ， 得 太子適郢 ， 將 妻 公 而 多 與 之 地 。,，。，。：- 閏月：，。，。- 公：（如越得太子適郢將妻公而多與之地），。- ：，,0.125,0.28571428571428575,0.0,1.0,0.03571428571428572
公孫有山使告于季孫,公孫有山 使 告 于 季孫 。,公 孫 有 山  使 告  于 季 孫 ,0.42857142857142855,0.0,0.42857142857142855,1.0,0.0
季孫懼使因大宰嚭而納賂焉乃止,季孫 懼 ， 使 因 大宰嚭 而 納賂 焉 ， 乃 止 。,季 孫 懼  使 因 大宰嚭 而 納 賂 焉  乃 止 ,0.7272727272727272,0.0,0.7272727272727272,1.0,0.0
哀公二十五年夏五月庚辰衛侯出奔宋,哀公 二十五年 夏 ， 五月庚辰 ， 衛侯 出奔 宋 。,，。，《》。哀公二十五年夏五月庚辰衛侯出奔宋，：（）。，。,0.0,0.5,0.0,1.0,0.0
衛侯為靈臺于藉圃與諸大夫飲酒焉褚師聲子而登席公怒,衛侯 為 靈臺 于 藉圃 ， 與 諸 大夫 飲酒 焉 ， 褚師聲子 而 登席 ， 公 怒 。,，。，，，。。，。，。：衛侯為靈臺于藉圃與諸大夫飲酒焉褚師聲子而登席公怒（,0.0,0.0,0.0,1.0,0.0
辭曰“臣有疾異於人若見之君將之是以不敢”,辭 曰 ： “ 臣 有 疾 ， 異 於 人 ； 若 見 之 ， 君 將  之 ， 是以 不 敢 。 ”,辭 曰 “ 臣  有  疾  異  於  人  若  見  之  君  將    之  是  以  不  敢 ”,0.9268292682926829,0.0,0.9268292682926829,1.0,0.0
公愈怒,公 愈 怒 。,公 愈 怒 。,1.0,1.0,1.0,1.0,1.0
大夫辭之不可,大夫 辭 之 ， 不 可 。,大夫辭之不可，。，。，，。，、，,0.0,0.6666666666666666,0.0,1.0,0.0
褚師出,褚師 出 。,褚 師 出,0.4,0.0,0.4,1.0,0.0
公戟其手曰“必斷而足”,公 戟 其 手 ， 曰 ： “ 必 斷 而 足 ！ ”,公 戟 其 手 曰 “ 必 斷 而 足 ”,1.0,0.0,1.0,1.0,0.0
聞之,聞 之 。,聞 之,1.0,0.0,1.0,1.0,0.0
褚師與司冠亥乘曰“今日幸而後亡”,褚師 與 司冠亥 乘 ， 曰 ： “ 今日 幸 而後 亡 。 ”,，。，。：- 褚師：，，。- 與：，，。- 司冠亥乘曰“今日幸而後亡”,0.28571428571428575,0.0,0.0,1.0,0.0
公之入也奪南氏邑而奪司寇亥政,公 之 入 也 ， 奪 南氏 邑 ， 而 奪 司寇亥 政 。,公 之 入 也奪    南 氏 邑 而奪    司 寇 亥 政 ,0.43478260869565216,0.0,0.43478260869565216,1.0,0.0
公使侍人納公文懿子之車于池,公 使 侍人 納 公文懿子 之 車 于 池 。,，。：公使侍人納公文懿子之車于池。，。：- ，，，。- ,0.0,1.0,0.0,1.0,0.0
初衛人翦夏丁氏以其帑賜彭封彌子,初 ， 衛人 翦 夏丁氏 ， 以 其 帑 賜 彭封彌子 。,，。，。：- 初：，，。- 衛人：，，。- 翦夏丁氏以其帑賜彭封彌子：，,0.3333333333333333,0.0,0.0,1.0,0.0
彌子飲公酒納夏戊之女嬖以為夫人,彌子 飲 公 酒 ， 納 夏戊 之 女 ， 嬖 ， 以 為 夫人 。,，。，。：彌子飲公酒納夏戊之女嬖以為夫人。，。，。。,0.0,0.4,0.0,1.0,0.0
其弟期大叔疾之從孫甥也少畜於公以為司徒,其 弟 期 ， 大叔疾 之 從 孫甥 也 ， 少 畜 於 公 ， 以 為 司徒 。,其 弟 期 大 叔 疾 之 從 孫 甥 也 少 畜 於 公 以 為 司徒  ,0.7878787878787877,0.0,0.7878787878787877,1.0,0.0
夫人寵衰期得罪,夫人 寵 衰 ， 期 得罪 。,夫人寵衰期得罪。,0.0,0.6666666666666666,0.0,1.0,0.0
公使三匠久,公 使 三 匠 久 。,公使三匠久，。，。，，。，、,0.0,1.0,0.0,1.0,0.0
公使優狡盟拳彌而甚近信之,公 使 優狡 盟 拳彌 ， 而 甚 近信 之 。,，：公使優狡盟拳彌而甚近信之。，。：- ：，，。- ：，,0.0,0.6666666666666666,0.0,1.0,0.0
故褚師比公孫彌牟公文要司寇亥司徒期因三匠與拳彌以作亂皆執利兵無者執斤,故 褚師比 、 公孫彌牟 、 公文要 、 司寇亥 、 司徒期 因 三 匠 與 拳彌 以 作亂 ， 皆 執 利兵 ， 無 者 執 斤 。,故 褚 師 比 公 孫 彌 牟 公 文 要 司 寇 亥 司 徒 期 因 三 匠 與 拳 彌 以 作 亂 皆執  利 兵 無 者執  斤,0.3076923076923077,0.0,0.3076923076923077,1.0,0.0
使拳彌入于公宮而自太子疾之宮噪以攻公,使 拳彌 入 于 公宮 ， 而 自 太子疾 之 宮 噪 以 攻 公 。,使 拳彌 入 于 公 宮 而 自 太子 疾 之 宮噪  以 攻 公,0.689655172413793,0.0,0.689655172413793,1.0,0.0
